Loc,date_dec,meansst
Jervis,1995.9150684931508,18.8922576422413
Jurien,1995.9150684931508,21.7499995138496
Port D,1996,13.6732255008312
Ninepi,1996,14.7429028962769
Tinder,1996,14.8845157963374
Maria ,1996,15.5574190071033
Bichen,1996,15.9890319006818
BassSt,1996,16.4022576978971
Port P,1996,17.0777415537666
Jervis,1996,22.2677414377611
Jurien,1996,21.8374188667343
Port D,1996.0846994535518,13.9713789980602
Ninepi,1996.0846994535518,14.5548272608811
Tinder,1996.0846994535518,14.8417238061926
Maria ,1996.0846994535518,15.5555168936864
Bichen,1996.0846994535518,15.7241375795726
BassSt,1996.0846994535518,16.4772410110153
Port P,1996.0846994535518,17.2648272003079
Jervis,1996.0846994535518,21.8651719250684
Jurien,1996.0846994535518,23.4082753388532
Port D,1996.1639344262296,14.254515810419
Ninepi,1996.1639344262296,14.6890319297391
Tinder,1996.1639344262296,14.9961286970685
Maria ,1996.1639344262296,15.5099996533245
Bichen,1996.1639344262296,15.9093544831079
BassSt,1996.1639344262296,16.8122576887329
Port P,1996.1639344262296,17.5799996070564
Jervis,1996.1639344262296,21.708064030916
Jurien,1996.1639344262296,22.7767736844478
Port D,1996.2486338797814,13.3499997016042
Ninepi,1996.2486338797814,13.2889997029677
Tinder,1996.2486338797814,13.5063330314433
Maria ,1996.2486338797814,14.5663330077504
Bichen,1996.2486338797814,15.1296663284923
BassSt,1996.2486338797814,15.4839996539056
Port P,1996.2486338797814,15.8586663121978
Jervis,1996.2486338797814,21.9376661763216
Jurien,1996.2486338797814,22.9029994880781
Port D,1996.3306010928961,12.652580362354101
Ninepi,1996.3306010928961,12.4312900447197
Tinder,1996.3306010928961,12.4383868187546
Maria ,1996.3306010928961,13.0422577729989
Bichen,1996.3306010928961,13.3999997004867
BassSt,1996.3306010928961,14.1851609732595
Port P,1996.3306010928961,14.9467738594619
Jervis,1996.3306010928961,20.6812898603178
Jurien,1996.3306010928961,23.1467736761777
Port D,1996.4153005464482,12.8953330451002
Ninepi,1996.4153005464482,12.0556663972015
Tinder,1996.4153005464482,11.8086664027224
Maria ,1996.4153005464482,12.1959997273982
Bichen,1996.4153005464482,12.1843330609923
BassSt,1996.4153005464482,12.2549997260794
Port P,1996.4153005464482,13.4193330333879
Jervis,1996.4153005464482,20.1329995499924
Jurien,1996.4153005464482,22.8846661551545
Port D,1996.4972677595629,12.8258061649338
Ninepi,1996.4972677595629,12.5261287522773
Tinder,1996.4972677595629,12.1622577926685
Maria ,1996.4972677595629,12.1264513418559
Bichen,1996.4972677595629,12.12580618058
BassSt,1996.4972677595629,11.3432255529108
Port P,1996.4972677595629,12.5709674609525
Jervis,1996.4972677595629,18.3151608809468
Jurien,1996.4972677595629,21.4890317777472
Port D,1996.5819672131147,11.9996771511411
Ninepi,1996.5819672131147,11.8812900570131
Tinder,1996.5819672131147,11.6706449004311
Maria ,1996.5819672131147,11.9451610233274
Bichen,1996.5819672131147,12.0958061812506
BassSt,1996.5819672131147,11.2374191036628
Port P,1996.5819672131147,12.2625803710713
Jervis,1996.5819672131147,16.013870609804
Jurien,1996.5819672131147,20.8932253394516
Port D,1996.6666666666667,12.2576663926865
Ninepi,1996.6666666666667,12.0959997296333
Tinder,1996.6666666666667,12.0026663983862
Maria ,1996.6666666666667,11.9983330651497
Bichen,1996.6666666666667,12.1189997291192
BassSt,1996.6666666666667,11.5733330746492
Port P,1996.6666666666667,12.4626663881044
Jervis,1996.6666666666667,15.7583329811071
Jurien,1996.6666666666667,20.929999532178
Port D,1996.7486338797814,12.2519352100189
Ninepi,1996.7486338797814,12.2567739195881
Tinder,1996.7486338797814,12.277419080417
Maria ,1996.7486338797814,12.4251610125986
Bichen,1996.7486338797814,12.4764513340328
BassSt,1996.7486338797814,12.5590319773483
Port P,1996.7486338797814,14.0193545253527
Jervis,1996.7486338797814,16.3393544734966
Jurien,1996.7486338797814,20.6964511503015
Port D,1996.8333333333333,11.8503330684577
Ninepi,1996.8333333333333,12.4553330549349
Tinder,1996.8333333333333,12.634333050934
Maria ,1996.8333333333333,12.8813330454131
Bichen,1996.8333333333333,12.9336663775767
BassSt,1996.8333333333333,13.2389997040853
Port P,1996.8333333333333,14.5436663415904
Jervis,1996.8333333333333,17.5553329409411
Jurien,1996.8333333333333,21.288332857502
Port D,1996.9153005464482,12.6038706860235
Ninepi,1996.9153005464482,12.8341932615205
Tinder,1996.9153005464482,13.0838706752946
Maria ,1996.9153005464482,13.5154835688731
Bichen,1996.9153005464482,14.0348383959743
BassSt,1996.9153005464482,14.4235480647053
Port P,1996.9153005464482,15.6748383593175
Jervis,1996.9153005464482,19.3348382775101
Jurien,1996.9153005464482,22.1070962800614
Port D,1997,14.7480641864841
Ninepi,1997,14.5529029005237
Tinder,1997,14.7970964434527
Maria ,1997,15.2661286910335
Bichen,1997,15.9822577072848
BassSt,1997,17.1290318752008
Port P,1997,18.1732254002484
Jervis,1997,21.2999995239079
Jurien,1997,23.1164510962103
Port D,1997.0849315068492,15.4396425120399
Ninepi,1997.0849315068492,15.5449996525422
Tinder,1997.0849315068492,15.9428567865065
Maria ,1997.0849315068492,16.7864281962227
Bichen,1997.0849315068492,17.5639281788442
BassSt,1997.0849315068492,18.2503567349299
Port P,1997.0849315068492,19.2424995698966
Jervis,1997.0849315068492,22.5949994949624
Jurien,1997.0849315068492,23.0110709142339
Port D,1997.1616438356164,15.0480641797786
Ninepi,1997.1616438356164,14.7399996705353
Tinder,1997.1616438356164,14.8587093453013
Maria ,1997.1616438356164,16.6099996287376
Bichen,1997.1616438356164,17.4448383197549
BassSt,1997.1616438356164,17.2706447752613
Port P,1997.1616438356164,18.1093544339341
Jervis,1997.1616438356164,22.603870462506
Jurien,1997.1616438356164,22.6696769126481
Port D,1997.2465753424658,13.6976663605
Ninepi,1997.2465753424658,13.4733330321809
Tinder,1997.2465753424658,13.5336663641656
Maria ,1997.2465753424658,14.5129996756092
Bichen,1997.2465753424658,15.5516663190598
BassSt,1997.2465753424658,15.815666313159
Port P,1997.2465753424658,16.5389996303245
Jervis,1997.2465753424658,21.5909995174035
Jurien,1997.2465753424658,23.087999483943
Port D,1997.3287671232877,13.4845158276298
Ninepi,1997.3287671232877,13.2916126061351
Tinder,1997.3287671232877,13.0867739010362
Maria ,1997.3287671232877,13.3938706683656
Bichen,1997.3287671232877,14.195160973036
BassSt,1997.3287671232877,14.847741603611
Port P,1997.3287671232877,15.5154835241697
Jervis,1997.3287671232877,20.7796769548929
Jurien,1997.3287671232877,22.5980640110229
Port D,1997.4136986301369,13.3533330348631
Ninepi,1997.4136986301369,12.7779997143894
Tinder,1997.4136986301369,12.5156663869197
Maria ,1997.4136986301369,12.6543330504869
Bichen,1997.4136986301369,12.9149997113273
BassSt,1997.4136986301369,13.2629997035488
Port P,1997.4136986301369,13.8666663567225
Jervis,1997.4136986301369,18.9256662436451
Jurien,1997.4136986301369,21.5419995184988
Port D,1997.495890410959,12.2816126287104
Ninepi,1997.495890410959,12.277741661055
Tinder,1997.495890410959,12.151935212254
Maria ,1997.495890410959,12.3225803697301
Bichen,1997.495890410959,12.5751610092458
BassSt,1997.495890410959,12.0283868279188
Port P,1997.495890410959,12.7070964901678
Jervis,1997.495890410959,18.4161286206255
Jurien,1997.495890410959,20.2022576129605
Port D,1997.5808219178082,11.6029029664614
Ninepi,1997.5808219178082,11.684193287225
Tinder,1997.5808219178082,11.4106449062425
Maria ,1997.5808219178082,11.8199997358024
Bichen,1997.5808219178082,12.1993545660328
BassSt,1997.5808219178082,11.7909674783868
Port P,1997.5808219178082,12.1477416639607
Jervis,1997.5808219178082,18.7829028059758
Jurien,1997.5808219178082,19.8538705239733
Port D,1997.6657534246576,11.8046664028118
Ninepi,1997.6657534246576,11.6299997400492
Tinder,1997.6657534246576,11.5746664079527
Maria ,1997.6657534246576,12.0263330645238
Bichen,1997.6657534246576,12.3109997248277
BassSt,1997.6657534246576,12.0689997302368
Port P,1997.6657534246576,12.6076663848634
Jervis,1997.6657534246576,17.4613329430421
Jurien,1997.6657534246576,19.5336662300552
Port D,1997.7479452054795,11.3496771656698
Ninepi,1997.7479452054795,11.803225542629
Tinder,1997.7479452054795,11.8893545729619
Maria ,1997.7479452054795,12.3241932729199
Bichen,1997.7479452054795,12.8341932615205
BassSt,1997.7479452054795,12.4525803668244
Port P,1997.7479452054795,13.4867738920955
Jervis,1997.7479452054795,17.3932254176827
Jurien,1997.7479452054795,20.1980640646671
Port D,1997.8328767123287,12.0253330645462
Ninepi,1997.8328767123287,12.329999724403
Tinder,1997.8328767123287,12.4739997211844
Maria ,1997.8328767123287,13.7329996930435
Bichen,1997.8328767123287,13.9416663550461
BassSt,1997.8328767123287,14.1316663507993
Port P,1997.8328767123287,15.1116663288946
Jervis,1997.8328767123287,19.5183328970646
Jurien,1997.8328767123287,19.9199995547533
Port D,1997.9150684931508,13.7696771115786
Ninepi,1997.9150684931508,13.9303222692782
Tinder,1997.9150684931508,14.0583867825448
Maria ,1997.9150684931508,14.9029028927006
Bichen,1997.9150684931508,15.5141932016178
BassSt,1997.9150684931508,15.7851609374967
Port P,1997.9150684931508,16.9751609108982
Jervis,1997.9150684931508,21.7548382234189
Jurien,1997.9150684931508,20.8287092118614
Port D,1998,15.4919351375992
Ninepi,1998,15.6796770688867
Tinder,1998,15.941289966265
Maria ,1998,16.8529028491147
Bichen,1998,17.4077415463905
BassSt,1998,17.5532254141064
Port P,1998,18.9912898980922
Jervis,1998,22.8129027158983
Jurien,1998,21.2829027500965
Port D,1998.0849315068492,15.5503567952796
Ninepi,1998.0849315068492,16.3428567775658
Tinder,1998.0849315068492,16.4307139184592
Maria ,1998.0849315068492,17.5689281787324
Bichen,1998.0849315068492,18.2282138782819
BassSt,1998.0849315068492,18.1642853082823
Port P,1998.0849315068492,19.4767852789456
Jervis,1998.0849315068492,24.3489280271876
Jurien,1998.0849315068492,21.0603566721215
Port D,1998.1616438356164,14.7874190243141
Ninepi,1998.1616438356164,15.6793544882488
Tinder,1998.1616438356164,15.8790319031405
Maria ,1998.1616438356164,16.7764512379203
Bichen,1998.1616438356164,17.2032254219296
BassSt,1998.1616438356164,17.5796770264184
Port P,1998.1616438356164,18.7709673223717
Jervis,1998.1616438356164,23.671612374124
Jurien,1998.1616438356164,22.3919349833722
Port D,1998.2465753424658,13.2023330382382
Ninepi,1998.2465753424658,14.2533330147465
Tinder,1998.2465753424658,14.5973330070575
Maria ,1998.2465753424658,15.0973329958816
Bichen,1998.2465753424658,15.6149996509776
BassSt,1998.2465753424658,15.6906663159529
Port P,1998.2465753424658,16.8783329560732
Jervis,1998.2465753424658,22.9236661542828
Jurien,1998.2465753424658,22.5399994961917
Port D,1998.3287671232877,13.3016126059116
Ninepi,1998.3287671232877,13.0703222885007
Tinder,1998.3287671232877,13.1038706748476
Maria ,1998.3287671232877,13.4551609895763
Bichen,1998.3287671232877,13.7609674343539
BassSt,1998.3287671232877,14.3125803252502
Port P,1998.3287671232877,15.3793544949543
Jervis,1998.3287671232877,20.1422576143016
Jurien,1998.3287671232877,22.9551607772347
Port D,1998.4136986301369,13.3239997021854
Ninepi,1998.4136986301369,12.6139997180551
Tinder,1998.4136986301369,12.3373330575724
Maria ,1998.4136986301369,12.6306663843493
Bichen,1998.4136986301369,12.9763330432897
BassSt,1998.4136986301369,13.0036663760121
Port P,1998.4136986301369,13.9443330216532
Jervis,1998.4136986301369,19.8643328893309
Jurien,1998.4136986301369,22.4119994990528
Port D,1998.495890410959,13.2580642197882
Ninepi,1998.495890410959,12.5396771390712
Tinder,1998.495890410959,12.3974190777348
Maria ,1998.495890410959,12.5532255258652
Bichen,1998.495890410959,12.6719352006311
BassSt,1998.495890410959,12.066451343197
Port P,1998.495890410959,12.9183868080257
Jervis,1998.495890410959,18.2470963663392
Jurien,1998.495890410959,21.3512898453421
Port D,1998.5808219178082,12.1245158580282
Ninepi,1998.5808219178082,11.9332255397232
Tinder,1998.5808219178082,11.6519352234299
Maria ,1998.5808219178082,11.8729029604264
Bichen,1998.5808219178082,12.1403223092878
BassSt,1998.5808219178082,11.6829029646732
Port P,1998.5808219178082,12.1596771475649
Jervis,1998.5808219178082,19.0938705409607
Jurien,1998.5808219178082,20.4203221242154
Port D,1998.6657534246576,11.7606664037953
Ninepi,1998.6657534246576,12.0876663964863
Tinder,1998.6657534246576,11.9819997321814
Maria ,1998.6657534246576,12.2706663923959
Bichen,1998.6657534246576,12.5913330518951
BassSt,1998.6657534246576,12.3193330579748
Port P,1998.6657534246576,12.7343330486988
Jervis,1998.6657534246576,20.5023328750705
Jurien,1998.6657534246576,20.2626662137608
Port D,1998.7479452054795,11.2548384581122
Ninepi,1998.7479452054795,11.6461287719468
Tinder,1998.7479452054795,11.6961287708292
Maria ,1998.7479452054795,11.9774190871225
Bichen,1998.7479452054795,12.2790319836068
BassSt,1998.7479452054795,12.4009674647523
Port P,1998.7479452054795,13.727096467369
Jervis,1998.7479452054795,19.480322145226
Jurien,1998.7479452054795,19.9912898757405
Port D,1998.8328767123287,12.8239997133613
Ninepi,1998.8328767123287,13.0336663753415
Tinder,1998.8328767123287,13.2446663706253
Maria ,1998.8328767123287,13.7693330255647
Bichen,1998.8328767123287,14.1899996828288
BassSt,1998.8328767123287,14.1343330174064
Port P,1998.8328767123287,15.0813329962393
Jervis,1998.8328767123287,19.0819995734841
Jurien,1998.8328767123287,20.6219995390624
Port D,1998.9150684931508,13.8158061428056
Ninepi,1998.9150684931508,13.7590319505262
Tinder,1998.9150684931508,13.9867738809196
Maria ,1998.9150684931508,14.8925803122862
Bichen,1998.9150684931508,15.5232254594805
BassSt,1998.9150684931508,15.8496770650869
Port P,1998.9150684931508,16.6683867242067
Jervis,1998.9150684931508,23.203870449095
Jurien,1998.9150684931508,21.6119350008066
Port D,1999,15.8264512591545
Ninepi,1999,15.8064512596015
Tinder,1999,16.0861286727051
Maria ,1999,17.0480641350751
Bichen,1999,17.8996770192659
BassSt,1999,18.0093544361692
Port P,1999,18.0058060491518
Jervis,1999,23.3941930254861
Jurien,1999,21.8296769314235
Port D,1999.0849315068492,16.0049996422604
Ninepi,1999.0849315068492,16.3489282060015
Tinder,1999.0849315068492,16.3378567776776
Maria ,1999.0849315068492,17.353928183538
Bichen,1999.0849315068492,18.0864281671654
BassSt,1999.0849315068492,18.5528567281685
Port P,1999.0849315068492,18.7732138661002
Jervis,1999.0849315068492,23.2149994811043
Jurien,1999.0849315068492,23.3960709056285
Port D,1999.1616438356164,15.9841931911125
Ninepi,1999.1616438356164,16.5383867271124
Tinder,1999.1616438356164,16.627096402549
Maria ,1999.1616438356164,18.0687092735522
Bichen,1999.1616438356164,18.8577415139805
BassSt,1999.1616438356164,18.5716124881179
Port P,1999.1616438356164,18.8483866754799
Jervis,1999.1616438356164,23.4816123783709
Jurien,1999.1616438356164,23.7654833397678
Port D,1999.2465753424658,14.6866663383941
Ninepi,1999.2465753424658,14.8569996679202
Tinder,1999.2465753424658,15.1129996621981
Maria ,1999.2465753424658,15.7933329803248
Bichen,1999.2465753424658,16.1789996383712
BassSt,1999.2465753424658,16.8083329576378
Port P,1999.2465753424658,17.0723329517369
Jervis,1999.2465753424658,21.8499995116144
Jurien,1999.2465753424658,24.7533327800532
Port D,1999.3287671232877,14.1880641990011
Ninepi,1999.3287671232877,14.0422577506472
Tinder,1999.3287671232877,14.1216125875832
Maria ,1999.3287671232877,14.2970964546285
Bichen,1999.3287671232877,14.4725803216739
BassSt,1999.3287671232877,15.0590319214689
Port P,1999.3287671232877,15.6006448125887
Jervis,1999.3287671232877,20.4174188984738
Jurien,1999.3287671232877,25.0483865368991
Port D,1999.4136986301369,13.8416663572813
Ninepi,1999.4136986301369,13.1896663718546
Tinder,1999.4136986301369,13.0689997078851
Maria ,1999.4136986301369,13.2936663695301
Bichen,1999.4136986301369,13.4889996984974
BassSt,1999.4136986301369,13.6869996940717
Port P,1999.4136986301369,13.924999688752
Jervis,1999.4136986301369,18.6909995822236
Jurien,1999.4136986301369,23.306999479048
Port D,1999.495890410959,13.516128730149
Ninepi,1999.495890410959,12.7864513271038
Tinder,1999.495890410959,12.4754835921189
Maria ,1999.495890410959,13.1477416416089
Bichen,1999.495890410959,13.1690319637137
BassSt,1999.495890410959,12.7606448760677
Port P,1999.495890410959,13.1038706748476
Jervis,1999.495890410959,17.2270963891379
Jurien,1999.495890410959,22.0719349905248
Port D,1999.5808219178082,11.9141932820841
Ninepi,1999.5808219178082,12.1170965033553
Tinder,1999.5808219178082,11.8809674763752
Maria ,1999.5808219178082,12.276451338503101
Bichen,1999.5808219178082,12.5103223010177
BassSt,1999.5808219178082,12.185161017963
Port P,1999.5808219178082,12.4712900438256
Jervis,1999.5808219178082,17.8106447631914
Jurien,1999.5808219178082,20.8454834050349
Port D,1999.6657534246576,12.423999722302
Ninepi,1999.6657534246576,12.2423330596959
Tinder,1999.6657534246576,12.108333062691
Maria ,1999.6657534246576,12.2919997252524
Bichen,1999.6657534246576,12.6936663829411
BassSt,1999.6657534246576,12.7233330489447
Port P,1999.6657534246576,13.3549997014925
Jervis,1999.6657534246576,17.5899996068329
Jurien,1999.6657534246576,19.4343328989421
Port D,1999.7479452054795,13.3235480892923
Ninepi,1999.7479452054795,13.4029029262282
Tinder,1999.7479452054795,13.3841932492271
Maria ,1999.7479452054795,13.582257760929
Bichen,1999.7479452054795,13.9793545262467
BassSt,1999.7479452054795,14.0199996866286
Port P,1999.7479452054795,14.8445157972315
Jervis,1999.7479452054795,18.4370963620923
Jurien,1999.7479452054795,19.737741494311
Port D,1999.8328767123287,13.614999695681
Ninepi,1999.8328767123287,13.7319996930659
Tinder,1999.8328767123287,13.8726663565884
Maria ,1999.8328767123287,13.9596663546438
Bichen,1999.8328767123287,14.177999683097
BassSt,1999.8328767123287,14.6683330054705
Port P,1999.8328767123287,15.4766663207362
Jervis,1999.8328767123287,19.2203329037254
Jurien,1999.8328767123287,20.7749995356426
Port D,1999.9150684931508,14.2238706498136
Ninepi,1999.9150684931508,14.3735480658229
Tinder,1999.9150684931508,14.6670964463584
Maria ,1999.9150684931508,15.2280641757553
Bichen,1999.9150684931508,15.6883867461114
BassSt,1999.9150684931508,16.6164512414966
Port P,1999.9150684931508,17.048386715713
Jervis,1999.9150684931508,21.4899995196611
Jurien,1999.9150684931508,22.2374188577937
Port D,2000,14.6561287046681
Ninepi,2000,15.6864512622837
Tinder,2000,15.8335480331894
Maria ,2000,16.2506447980601
Bichen,2000,17.088064134181
BassSt,2000,17.4351609006164
Port P,2000,18.0264512099806
Jervis,2000,21.5558059698031
Jurien,2000,23.1693543208342
Port D,2000.0846994535518,16.1617237766884
Ninepi,2000.0846994535518,16.4465513565289
Tinder,2000.0846994535518,16.8551720370506
Maria ,2000.0846994535518,17.494827195167
Bichen,2000.0846994535518,18.2268961443213
BassSt,2000.0846994535518,18.6258616526451
Port P,2000.0846994535518,19.1210340553702
Jervis,2000.0846994535518,22.7437925950849
Jurien,2000.0846994535518,23.9172408447183
Port D,2000.1639344262296,15.9490319015759
Ninepi,2000.1639344262296,16.1319351232941
Tinder,2000.1639344262296,16.4758060833499
Maria ,2000.1639344262296,17.7096770235127
Bichen,2000.1639344262296,18.195160883629
BassSt,2000.1639344262296,18.3822576536406
Port P,2000.1639344262296,19.1238705402901
Jervis,2000.1639344262296,22.1141930540964
Jurien,2000.1639344262296,23.1925801267667
Port D,2000.2486338797814,15.5899996515363
Ninepi,2000.2486338797814,15.5153329865386
Tinder,2000.2486338797814,15.5363329860692
Maria ,2000.2486338797814,17.077999618277
Bichen,2000.2486338797814,17.6816662714506
BassSt,2000.2486338797814,17.5653329407175
Port P,2000.2486338797814,18.1073329286029
Jervis,2000.2486338797814,22.5779994953424
Jurien,2000.2486338797814,23.3473328114798
Port D,2000.3306010928961,15.031935147881
Ninepi,2000.3306010928961,14.9916125681371
Tinder,2000.3306010928961,14.7832254760208
Maria ,2000.3306010928961,15.2154835308752
Bichen,2000.3306010928961,15.6483867470055
BassSt,2000.3306010928961,16.3254835060647
Port P,2000.3306010928961,16.3090318935292
Jervis,2000.3306010928961,19.8903221360618
Jurien,2000.3306010928961,23.3667736712603
Port D,2000.4153005464482,13.3636663679654
Ninepi,2000.4153005464482,13.6903330273305
Tinder,2000.4153005464482,13.5879996962845
Maria ,2000.4153005464482,13.5159996978939
Bichen,2000.4153005464482,13.8183330244695
BassSt,2000.4153005464482,14.1886663495253
Port P,2000.4153005464482,14.2379996817559
Jervis,2000.4153005464482,17.7959996022284
Jurien,2000.4153005464482,21.5083328525846
Port D,2000.4972677595629,13.7170964675925
Ninepi,2000.4972677595629,13.0374190634297
Tinder,2000.4972677595629,12.8806448733855
Maria ,2000.4972677595629,12.9596771296835
Bichen,2000.4972677595629,13.1780642215763
BassSt,2000.4972677595629,13.0238706766357
Port P,2000.4972677595629,13.1903222858185
Jervis,2000.4972677595629,18.0270963712565
Jurien,2000.4972677595629,20.6990317954051
Port D,2000.5819672131147,12.8306448745031
Ninepi,2000.5819672131147,12.501612623793
Tinder,2000.5819672131147,12.3980642390107
Maria ,2000.5819672131147,12.8583868093668
Bichen,2000.5819672131147,13.2093545434576
BassSt,2000.5819672131147,12.692902942098
Port P,2000.5819672131147,12.9554835813901
Jervis,2000.5819672131147,17.9441931473031
Jurien,2000.5819672131147,19.8112898797638
Port D,2000.6666666666667,12.5713330523421
Ninepi,2000.6666666666667,12.4346663887302
Tinder,2000.6666666666667,12.0879997298121
Maria ,2000.6666666666667,12.7559997148812
Bichen,2000.6666666666667,13.2093330380817
BassSt,2000.6666666666667,12.5766663855563
Port P,2000.6666666666667,13.3799997009337
Jervis,2000.6666666666667,17.9276662659521
Jurien,2000.6666666666667,20.2113328815748
Port D,2000.7486338797814,12.2425803715183
Ninepi,2000.7486338797814,12.5706448803145
Tinder,2000.7486338797814,12.5422577841748
Maria ,2000.7486338797814,12.8448384225729
Bichen,2000.7486338797814,13.2216126076997
BassSt,2000.7486338797814,13.0990319652783
Port P,2000.7486338797814,13.7558061441467
Jervis,2000.7486338797814,18.8764511909817
Jurien,2000.7486338797814,20.1870963229768
Port D,2000.8333333333333,14.0849996851757
Ninepi,2000.8333333333333,14.1846663496147
Tinder,2000.8333333333333,14.3833330118408
Maria ,2000.8333333333333,14.791999669373
Bichen,2000.8333333333333,15.3449996570125
BassSt,2000.8333333333333,15.1396663282687
Port P,2000.8333333333333,16.0616663076604
Jervis,2000.8333333333333,20.0039995528758
Jurien,2000.8333333333333,20.5623328737294
Port D,2000.9153005464482,14.5896770932501
Ninepi,2000.9153005464482,14.9706448266703
Tinder,2000.9153005464482,15.1883867572873
Maria ,2000.9153005464482,16.8458060750798
Bichen,2000.9153005464482,17.2306447761554
BassSt,2000.9153005464482,17.3609673538876
Port P,2000.9153005464482,18.3132253971191
Jervis,2000.9153005464482,23.2948381889972
Jurien,2000.9153005464482,20.8903221137101
Port D,2001,16.1293544781905
Ninepi,2001,16.3777415694128
Tinder,2001,16.4632254384698
Maria ,2001,17.457096383997
Bichen,2001,18.1012899179853
BassSt,2001,18.2380641084765
Port P,2001,19.0812898960806
Jervis,2001,23.2448381901148
Jurien,2001,21.7709672553164
Port D,2001.0849315068492,16.829642480971
Ninepi,2001.0849315068492,17.2292853291812
Tinder,2001.0849315068492,17.6017853208551
Maria ,2001.0849315068492,18.6064281555425
Bichen,2001.0849315068492,19.1024995730259
BassSt,2001.0849315068492,19.5417852774928
Port P,2001.0849315068492,20.0878566938585
Jervis,2001.0849315068492,23.6049994723871
Jurien,2001.0849315068492,22.4057137849075
Port D,2001.1616438356164,16.6396770474291
Ninepi,2001.1616438356164,16.9180641379808
Tinder,2001.1616438356164,17.2874189684348
Maria ,2001.1616438356164,18.2496770114428
Bichen,2001.1616438356164,18.7919350638385
BassSt,2001.1616438356164,18.8525802237733
Port P,2001.1616438356164,19.1406447334636
Jervis,2001.1616438356164,23.7209672117305
Jurien,2001.1616438356164,22.8664511017982
Port D,2001.2465753424658,15.1543329946076
Ninepi,2001.2465753424658,15.3503329902266
Tinder,2001.2465753424658,15.4763329874103
Maria ,2001.2465753424658,16.0536663078393
Bichen,2001.2465753424658,16.3969996334985
BassSt,2001.2465753424658,16.9216662884379
Port P,2001.2465753424658,17.3669996118173
Jervis,2001.2465753424658,21.8046661792944
Jurien,2001.2465753424658,22.9036661547298
Port D,2001.3287671232877,15.1803222413385
Ninepi,2001.3287671232877,14.6480641887193
Tinder,2001.3287671232877,14.5122577401419
Maria ,2001.3287671232877,14.9316125694783
Bichen,2001.3287671232877,15.3951609462139
BassSt,2001.3287671232877,15.447096428924
Port P,2001.3287671232877,16.1416125424326
Jervis,2001.3287671232877,19.9580640700315
Jurien,2001.3287671232877,22.5145156257936
Port D,2001.4136986301369,14.0033330203344
Ninepi,2001.4136986301369,13.7129996934906
Tinder,2001.4136986301369,13.4666663656632
Maria ,2001.4136986301369,13.8956663560743
Bichen,2001.4136986301369,14.8243330019837
BassSt,2001.4136986301369,14.6253330064317
Port P,2001.4136986301369,14.5979996737093
Jervis,2001.4136986301369,19.2746662358443
Jurien,2001.4136986301369,22.1019995059818
Port D,2001.495890410959,13.7651609826473
Ninepi,2001.495890410959,13.3290319601374
Tinder,2001.495890410959,13.1767738990245
Maria ,2001.495890410959,13.9109674310011
Bichen,2001.495890410959,14.4022577426006
BassSt,2001.495890410959,14.1325803292735
Port P,2001.495890410959,13.4867738920955
Jervis,2001.495890410959,19.8187092344367
Jurien,2001.495890410959,20.884193081589
Port D,2001.5808219178082,12.8625803576602
Ninepi,2001.5808219178082,12.5751610092458
Tinder,2001.5808219178082,12.2296771460002
Maria ,2001.5808219178082,12.8861287442306
Bichen,2001.5808219178082,13.4032255068662
BassSt,2001.5808219178082,12.8699997123331
Port P,2001.5808219178082,12.9906448709268
Jervis,2001.5808219178082,19.4545156941899
Jurien,2001.5808219178082,20.0038705206206
Port D,2001.6657534246576,12.941333044072
Ninepi,2001.6657534246576,12.7416663818682
Tinder,2001.6657534246576,12.4953330540409
Maria ,2001.6657534246576,13.1196663734193
Bichen,2001.6657534246576,13.5129996979609
BassSt,2001.6657534246576,13.1283330398922
Port P,2001.6657534246576,13.4229996999726
Jervis,2001.6657534246576,19.1123329061394
Jurien,2001.6657534246576,19.5926662287364
Port D,2001.7479452054795,12.9864513226334
Ninepi,2001.7479452054795,13.3416126050175
Tinder,2001.7479452054795,13.3667738947777
Maria ,2001.7479452054795,13.3887093781584
Bichen,2001.7479452054795,13.5864513092224
BassSt,2001.7479452054795,13.6706448557276
Port P,2001.7479452054795,14.3351609699068
Jervis,2001.7479452054795,18.7058060335055
Jurien,2001.7479452054795,19.2806447303343
Port D,2001.8328767123287,13.3476663683231
Ninepi,2001.8328767123287,13.3359997019172
Tinder,2001.8328767123287,13.4089997002855
Maria ,2001.8328767123287,13.7953330249836
Bichen,2001.8328767123287,13.9813330208262
BassSt,2001.8328767123287,14.1093330179652
Port P,2001.8328767123287,14.8976663336779
Jervis,2001.8328767123287,19.5479995630682
Jurien,2001.8328767123287,19.7936662242437
Port D,2001.9150684931508,14.168709360724
Ninepi,2001.9150684931508,14.1780641992246
Tinder,2001.9150684931508,14.3454835503212
Maria ,2001.9150684931508,15.1293545005422
Bichen,2001.9150684931508,15.5441932009473
BassSt,2001.9150684931508,15.5006448148239
Port P,2001.9150684931508,15.8258060978786
Jervis,2001.9150684931508,21.8635478984084
Jurien,2001.9150684931508,20.6238705067625
Port D,2002,15.3335480443653
Ninepi,2002,15.7848383568588
Tinder,2002,16.0325802868052
Maria ,2002,16.7938705923697
Bichen,2002,16.7180641424512
BassSt,2002,17.1022576822509
Port P,2002,17.3948383208725
Jervis,2002,22.8780640047644
Jurien,2002,21.7022575794329
Port D,2002.0849315068492,15.5074996533804
